name,datetime,temp,humidity,precip,windspeed,description
Nagar Kurnool,22-02-2021,25.3,59.9,0.1,15.8,Clearing in the afternoon with morning rain.
Nagar Kurnool,23-02-2021,26.6,50.7,0,16.9,Partly cloudy throughout the day.
Nagar Kurnool,24-02-2021,26.7,44.1,0,13.3,Partly cloudy throughout the day.
Nagar Kurnool,25-02-2021,27.3,41,0,11.2,Partly cloudy throughout the day.
Nagar Kurnool,26-02-2021,27.8,35,0,11.5,Clear conditions throughout the day.
Nagar Kurnool,27-02-2021,28.1,35,0,13.7,Clear conditions throughout the day.
Nagar Kurnool,28-02-2021,28.2,31.9,0,15.5,Clear conditions throughout the day.
Nagar Kurnool,01-03-2021,28.2,39.1,0,17.3,Partly cloudy throughout the day.
Nagar Kurnool,02-03-2021,28.5,39.7,0,22.3,Clear conditions throughout the day.
Nagar Kurnool,03-03-2021,28.4,33.4,0,21.2,Clear conditions throughout the day.
Nagar Kurnool,04-03-2021,27.8,35.2,0,21.6,Partly cloudy throughout the day.
Nagar Kurnool,05-03-2021,27.6,31.2,0,16.9,Clearing in the afternoon.
Nagar Kurnool,06-03-2021,28.2,30.7,0,13.3,Clear conditions throughout the day.
Nagar Kurnool,07-03-2021,28.5,32.8,0,24.1,Partly cloudy throughout the day.
Nagar Kurnool,08-03-2021,28.7,31.5,0,25.2,Partly cloudy throughout the day.
Nagar Kurnool,09-03-2021,28.1,45.4,0,24.5,Partly cloudy throughout the day.
Nagar Kurnool,10-03-2021,28.4,38.8,0,23.4,Partly cloudy throughout the day.
Nagar Kurnool,11-03-2021,27.9,41.3,0,20.2,Partly cloudy throughout the day.
Nagar Kurnool,12-03-2021,27.4,40.4,0,22.3,Partly cloudy throughout the day.
Nagar Kurnool,13-03-2021,26.9,35.6,0,16.9,Clearing in the afternoon.
Nagar Kurnool,14-03-2021,28.1,36.5,0,21.6,Partly cloudy throughout the day.
Nagar Kurnool,15-03-2021,28.5,32.9,0,19.1,Clearing in the afternoon.
Nagar Kurnool,16-03-2021,29,37.5,0,20.5,Clear conditions throughout the day.
Nagar Kurnool,17-03-2021,30.1,34.1,0,23.4,Partly cloudy throughout the day.
Nagar Kurnool,18-03-2021,30.1,38.4,0,22.3,Partly cloudy throughout the day.
Nagar Kurnool,19-03-2021,29.8,34.2,0,18.7,Partly cloudy throughout the day.
Nagar Kurnool,20-03-2021,29.9,35.9,0,21.2,Partly cloudy throughout the day.
Nagar Kurnool,21-03-2021,30.1,30.4,0,18.4,Clear conditions throughout the day.
Nagar Kurnool,22-03-2021,30.6,32.7,0,23,Clear conditions throughout the day.
Nagar Kurnool,23-03-2021,30.8,33.6,0,19.4,Clear conditions throughout the day.
Nagar Kurnool,24-03-2021,30.5,34.1,0,19.4,Partly cloudy throughout the day.
Nagar Kurnool,25-03-2021,31.8,30.3,0,15.5,Partly cloudy throughout the day.
Nagar Kurnool,26-03-2021,32.6,28.6,0,18,Partly cloudy throughout the day.
Nagar Kurnool,27-03-2021,32.3,33,0,19.8,Clearing in the afternoon.
Nagar Kurnool,28-03-2021,32.3,30.7,0,19.4,Partly cloudy throughout the day.
Nagar Kurnool,29-03-2021,32.3,30.7,0,18.4,Partly cloudy throughout the day.
Nagar Kurnool,30-03-2021,32.1,28.7,0,17.6,Partly cloudy throughout the day.
Nagar Kurnool,31-03-2021,33.5,14.5,0,15.5,Clear conditions throughout the day.
Nagar Kurnool,01-04-2021,32.3,15,0,14,Partly cloudy throughout the day.
Nagar Kurnool,02-04-2021,33,18.7,0,22,Partly cloudy throughout the day.
Nagar Kurnool,03-04-2021,33,18.2,0,10.8,Becoming cloudy in the afternoon.
Nagar Kurnool,04-04-2021,32.7,24.4,0,14,Partly cloudy throughout the day.
Nagar Kurnool,05-04-2021,32.8,37.7,0,20.9,Clear conditions throughout the day.
Nagar Kurnool,06-04-2021,32.3,40.7,0.3,24.5,Partly cloudy throughout the day with early morning rain.
Nagar Kurnool,07-04-2021,32.5,36.1,0,22.3,Partly cloudy throughout the day.
Nagar Kurnool,08-04-2021,32.9,27.5,0,19.8,Partly cloudy throughout the day.
Nagar Kurnool,09-04-2021,32.5,33.4,0,22.7,Becoming cloudy in the afternoon.
Nagar Kurnool,10-04-2021,31.5,42.7,0,21.6,Partly cloudy throughout the day.
Nagar Kurnool,11-04-2021,31.1,42.8,0,20.2,Partly cloudy throughout the day.
Nagar Kurnool,12-04-2021,32.1,39.6,0.6,19.1,Partly cloudy throughout the day with morning rain.
Nagar Kurnool,13-04-2021,31.7,43.6,3.2,15.5,Partly cloudy throughout the day with rain.
Nagar Kurnool,14-04-2021,31.1,46.3,5.4,15.5,Partly cloudy throughout the day with a chance of rain throughout the day.
Nagar Kurnool,15-04-2021,30.5,52.2,1.7,13.3,Partly cloudy throughout the day with rain clearing later.
Nagar Kurnool,16-04-2021,31.7,46,0,13.7,Partly cloudy throughout the day.
Nagar Kurnool,17-04-2021,32.4,41.9,0,19.1,Partly cloudy throughout the day.
Nagar Kurnool,18-04-2021,33,39.9,0,20.2,Becoming cloudy in the afternoon.
Nagar Kurnool,19-04-2021,33.6,38.2,0.1,18,Partly cloudy throughout the day with morning rain.
Nagar Kurnool,20-04-2021,34,37.4,0,22,Partly cloudy throughout the day.
Nagar Kurnool,21-04-2021,33.8,37.4,0.9,19.1,Partly cloudy throughout the day with rain.
Nagar Kurnool,22-04-2021,34,38.6,0.4,19.8,Partly cloudy throughout the day with afternoon rain.
Nagar Kurnool,23-04-2021,31.4,47.4,2.4,16.9,Partly cloudy throughout the day with rain.
Nagar Kurnool,24-04-2021,31.4,50.8,3.7,14.4,Partly cloudy throughout the day with early morning rain.
Nagar Kurnool,25-04-2021,32.8,42.8,0,21.2,Becoming cloudy in the afternoon.
Nagar Kurnool,26-04-2021,31.8,43.5,0.2,19.1,Partly cloudy throughout the day with morning rain.
Nagar Kurnool,27-04-2021,32.6,40.6,0,13,Partly cloudy throughout the day.
Nagar Kurnool,28-04-2021,33,40.3,0.1,18,Partly cloudy throughout the day with late afternoon rain.
Nagar Kurnool,29-04-2021,33.8,35.9,0.5,17.6,Partly cloudy throughout the day with rain clearing later.
Nagar Kurnool,30-04-2021,33.9,34.7,0,23,Partly cloudy throughout the day.
Nagar Kurnool,01-05-2021,32.8,39.8,0,23.8,Partly cloudy throughout the day.
Nagar Kurnool,02-05-2021,32.8,43.5,0,26.3,Partly cloudy throughout the day.
Nagar Kurnool,03-05-2021,33,37.9,0,21.6,Clear conditions throughout the day.
Nagar Kurnool,04-05-2021,32.9,40.7,1.8,21.6,Partly cloudy throughout the day with rain in the morning and afternoon.
Nagar Kurnool,05-05-2021,33.9,38.1,0,24.5,Partly cloudy throughout the day.
Nagar Kurnool,06-05-2021,33.7,41.9,0.2,24.8,Partly cloudy throughout the day with morning rain.
Nagar Kurnool,07-05-2021,33.7,41.9,0,29.9,Partly cloudy throughout the day.
Nagar Kurnool,08-05-2021,33.7,41.6,0,29.2,Partly cloudy throughout the day.
Nagar Kurnool,09-05-2021,33.8,40.7,0,26.3,Partly cloudy throughout the day.
Nagar Kurnool,10-05-2021,33.9,43,0,24.5,Partly cloudy throughout the day.
Nagar Kurnool,11-05-2021,31.2,56.8,9.3,12.2,Cloudy skies throughout the day with rain.
Nagar Kurnool,12-05-2021,31.9,59.5,2.2,14.4,Partly cloudy throughout the day with rain clearing later.
Nagar Kurnool,13-05-2021,29.9,67.2,4.4,17.6,Partly cloudy throughout the day with rain.
Nagar Kurnool,14-05-2021,29.5,67.3,3.6,19.1,Partly cloudy throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,14-05-2020,34.3,47.3,0,28.8,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,15-05-2020,34.4,48.7,0,27.7,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,16-05-2020,34.7,49.6,4.6,20.9,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,17-05-2020,34.1,50.4,0.1,18.4,Partly cloudy throughout the day with morning rain.
BHADRADRI KOTHAGUDEM,18-05-2020,34.9,43.2,1.3,18.7,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,19-05-2020,35.2,38.9,0.8,28.8,Cloudy skies throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,20-05-2020,36.2,25,0,25.6,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,21-05-2020,36.2,23.9,0,18,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,22-05-2020,36,38.1,0,19.1,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,23-05-2020,34.5,53.1,0,22.7,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,24-05-2020,34.7,53.6,0,23.8,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,25-05-2020,34.6,54.9,0,29.5,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,26-05-2020,34.8,53.4,0,28.1,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,27-05-2020,34.5,56.3,0,24.8,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,28-05-2020,35.7,53.8,0,29.2,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,29-05-2020,36.6,47.1,0,24.1,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,30-05-2020,35.2,48.5,1,21.6,Partly cloudy throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,31-05-2020,32.8,61.3,6.1,22.3,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,01-06-2020,30.6,72,7.7,13.3,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,02-06-2020,31.4,65.7,4.6,13,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,03-06-2020,30.5,69.1,5.6,18.4,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,04-06-2020,30.7,66.1,5.8,24.1,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,05-06-2020,31.4,62.2,0.3,18.4,Partly cloudy throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,06-06-2020,33.6,52.6,0,23.8,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,07-06-2020,33.5,52,0,19.4,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,08-06-2020,32.4,56.7,0,24.5,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,09-06-2020,31.8,57.4,2.8,22.3,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,10-06-2020,29.4,75.1,17,15.5,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,11-06-2020,27.8,87.1,28.1,22,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,12-06-2020,26.8,79.2,0.7,30.2,Cloudy skies throughout the day with rain.
BHADRADRI KOTHAGUDEM,13-06-2020,29.3,68.9,0.8,25.2,Partly cloudy throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,14-06-2020,29,69.3,1.2,23,Cloudy skies throughout the day with rain in the morning and afternoon.
BHADRADRI KOTHAGUDEM,15-06-2020,30.2,73,10.8,21.6,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,16-06-2020,30.5,70.3,4.3,24.5,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,17-06-2020,29.2,77.1,11.7,29.9,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,18-06-2020,29.8,71.6,7.7,19.8,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,19-06-2020,29.4,73.5,0.1,23.8,Cloudy skies throughout the day with early morning rain.
BHADRADRI KOTHAGUDEM,20-06-2020,30,71.6,1,23.8,Cloudy skies throughout the day with rain.
BHADRADRI KOTHAGUDEM,21-06-2020,28.5,78.9,9.9,23,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,22-06-2020,28.8,76.6,5.5,24.5,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,23-06-2020,29.8,72.9,6.9,19.1,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,24-06-2020,30.6,71.6,3.6,13.3,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,25-06-2020,29.8,75.8,1.7,14.8,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,26-06-2020,29.5,75.9,0.9,14,Partly cloudy throughout the day with rain in the morning and afternoon.
BHADRADRI KOTHAGUDEM,27-06-2020,29.7,75.2,0.3,13.7,Partly cloudy throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,28-06-2020,29.9,77.3,3.4,11.9,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,29-06-2020,28.8,83.8,7.8,10.8,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,30-06-2020,28.8,80.5,1.8,10.4,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,01-07-2020,29,79.4,5.7,13,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,02-07-2020,28.4,77.8,6.4,23.8,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,03-07-2020,28.1,82.1,16.2,22.3,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,04-07-2020,26.6,88.3,26.4,25.9,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,05-07-2020,27.2,84,25,29.5,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,06-07-2020,27.7,82.3,6,16.9,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,07-07-2020,28.6,79.2,2.6,17.6,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,08-07-2020,28.7,79.6,17.2,11.5,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,09-07-2020,26.8,88.2,36.1,16.2,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,10-07-2020,27.5,84.2,9,16.2,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,11-07-2020,28.2,82.5,6.9,16.6,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,12-07-2020,28.6,80.8,15.4,19.8,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,13-07-2020,27.1,88.2,18,9.7,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,14-07-2020,26.3,91.8,25,12.2,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,15-07-2020,26.9,88.3,28.4,16.6,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,16-07-2020,26.3,87.1,11.1,25.2,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,17-07-2020,28,80.4,3.8,17.6,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,18-07-2020,27.8,84.6,3.8,11.2,Partly cloudy throughout the day with early morning rain.
BHADRADRI KOTHAGUDEM,19-07-2020,27.6,87.4,11.4,17.6,Cloudy skies throughout the day with rain.
BHADRADRI KOTHAGUDEM,20-07-2020,27.7,88.2,21.4,14.8,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,21-07-2020,28,86.8,2.6,16.2,Cloudy skies throughout the day with rain.
BHADRADRI KOTHAGUDEM,22-07-2020,27.5,87.8,3.7,16.9,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,23-07-2020,26.3,88.1,15.8,15.1,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,24-07-2020,26.7,87.7,5.6,15.8,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,25-07-2020,26.9,88.8,0.3,10.8,Partly cloudy throughout the day with early morning rain.
BHADRADRI KOTHAGUDEM,26-07-2020,27.8,83.1,0.6,8.6,Partly cloudy throughout the day with rain in the morning and afternoon.
BHADRADRI KOTHAGUDEM,27-07-2020,28.2,82.2,0.1,19.4,Partly cloudy throughout the day with morning rain.
BHADRADRI KOTHAGUDEM,28-07-2020,28.1,85.8,4.6,9.4,Cloudy skies throughout the day with rain.
BHADRADRI KOTHAGUDEM,29-07-2020,28.3,84.3,4.4,9.7,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,30-07-2020,28.1,84.4,2,13.3,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,31-07-2020,28.2,84.7,3.7,12.6,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,01-08-2020,27.6,88.5,10.2,12.6,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,02-08-2020,27.6,87.5,5.9,14.8,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,03-08-2020,27,89.7,9.4,23.4,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,04-08-2020,26.7,88,5.4,30.2,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,05-08-2020,26.4,89.7,3.6,26.3,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,06-08-2020,28.1,84.6,0,21.6,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,07-08-2020,28.1,84.8,0,18.7,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,08-08-2020,27.6,86.4,0,22.7,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,09-08-2020,26.5,91.2,12.6,22,Cloudy skies throughout the day with rain.
BHADRADRI KOTHAGUDEM,10-08-2020,26.9,87.1,14.3,25.9,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,11-08-2020,27.5,86.1,16.8,23.4,Cloudy skies throughout the day with rain.
BHADRADRI KOTHAGUDEM,12-08-2020,26,92.7,49,24.8,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,13-08-2020,26,91.9,38.7,28.8,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,14-08-2020,25.9,90.9,17.7,24.1,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,15-08-2020,25.6,92.7,55.6,26.3,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,16-08-2020,26.2,90.6,20.2,24.5,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,17-08-2020,26.9,88.2,9.4,25.2,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,18-08-2020,27.4,87.8,7.2,23,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,19-08-2020,26.6,91.2,20.6,18.7,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,20-08-2020,26.2,93.2,27.9,23.8,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,21-08-2020,27.1,88.8,7.6,23.8,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,22-08-2020,26.9,89.8,4.8,19.8,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,23-08-2020,27.4,89.3,8.2,14,Partly cloudy throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,24-08-2020,27.4,88.5,6.6,16.6,Partly cloudy throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,25-08-2020,26.9,90,2.5,11.5,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,26-08-2020,26.3,92.2,10,10.1,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,27-08-2020,26.1,92.6,3.1,17.3,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,28-08-2020,27.3,86.1,0.7,14.4,Cloudy skies throughout the day with rain in the morning and afternoon.
BHADRADRI KOTHAGUDEM,29-08-2020,27.4,86.6,1.4,14.8,Partly cloudy throughout the day with rain clearing later.
BHADRADRI KOTHAGUDEM,30-08-2020,27.4,87.4,0,10.8,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,31-08-2020,27.6,87.2,0,14,Partly cloudy throughout the day.
BHADRADRI KOTHAGUDEM,01-09-2020,27.6,88.8,0.9,13.3,Partly cloudy throughout the day with rain.
BHADRADRI KOTHAGUDEM,02-09-2020,27.4,88.4,7.7,9.4,Cloudy skies throughout the day with a chance of rain throughout the day.
BHADRADRI KOTHAGUDEM,03-09-2020,27.6,84.7,2.4,9.4,Partly cloudy throughout the day with a chance of rain throughout the day.
